@ Raw Phidget data, non zeroed, avg constant, then zeroed.
X Axis, Y Axis, Z Axis, X Avg, Y Avg, Z Avg, X Zeroed, Y Zeroed, Z Zeroed
0.43506,0.09265,-0.25231,-0.225902,0.0424094,-0.25949,0.43506,0.09265,-0.25231,
-0.31723,-0.62439,-0.30867,-0.225902,0.0424094,-0.25949,-0.31723,-0.62439,-0.30867,
-0.91141,0.46829,-0.42275,-0.225902,0.0424094,-0.25949,-0.91141,0.46829,-0.42275,
0.16919,0.28601,-0.33551,-0.225902,0.0424094,-0.25949,0.16919,0.28601,-0.33551,
-0.60425,-0.84998,-0.27378,-0.225902,0.0424094,-0.25949,-0.60425,-0.84998,-0.27378,
-0.0705,-0.62439,-0.1644,-0.225902,0.0424094,-0.25949,-0.0705,-0.62439,-0.1644,
-0.79559,-0.59921,-0.66096,-0.225902,0.0424094,-0.25949,-0.79559,-0.59921,-0.66096,
0.35248,0.66971,-0.29525,-0.225902,0.0424094,-0.25949,0.35248,0.66971,-0.29525,
-0.43304,-0.569,-0.24493,-0.225902,0.0424094,-0.25949,-0.43304,-0.569,-0.24493,
-0.94162,-0.55893,-0.15769,-0.225902,0.0424094,-0.25949,-0.94162,-0.55893,-0.15769,
-0.20142,0.13092,-0.21137,-0.225902,0.0424094,-0.25949,-0.20142,0.13092,-0.21137,
0.55893,0.94666,-0.07717,-0.225902,0.0424094,-0.25949,0.55893,0.94666,-0.07717,
0.14603,0.05539,-0.11743,-0.225902,0.0424094,-0.25949,0.14603,0.05539,-0.11743,
-0.60928,1.28906,-0.82872,-0.225902,0.0424094,-0.25949,-0.60928,1.28906,-0.82872,
-0.36255,1.93863,-0.9428,-0.225902,0.0424094,-0.25949,-0.36255,1.93863,-0.9428,
1.43005,5.86121,-1.69435,-0.225902,0.0424094,-0.25949,1.43005,5.86121,-1.69435,
5.81589,11.2592,-2.30834,-0.225902,0.0424094,-0.25949,5.81589,11.2592,-2.30834,
9.22989,20.5394,-4.4053,-0.225902,0.0424094,-0.25949,9.22989,20.5394,-4.4053,
-1.138,10.0607,-2.98272,-0.225902,0.0424094,-0.25949,-1.138,10.0607,-2.98272,
-15.1012,-19.8898,0.69116,-0.225902,0.0424094,-0.25949,-15.1012,-19.8898,0.69116,
-15.9924,-17.488,1.45949,-0.225902,0.0424094,-0.25949,-15.9924,-17.488,1.45949,
-16.0579,-17.6843,1.77487,-0.225902,0.0424094,-0.25949,-16.0579,-17.6843,1.77487,
-13.5553,-12.1051,0.84885,-0.225902,0.0424094,-0.25949,-13.5553,-12.1051,0.84885,
-12.0145,-11.3095,1.18437,-0.225902,0.0424094,-0.25949,-12.0145,-11.3095,1.18437,
-4.57718,-14.0739,3.46586,-0.225902,0.0424094,-0.25949,-4.57718,-14.0739,3.46586,
1.65665,-8.13217,2.513,-0.225902,0.0424094,-0.25949,1.65665,-8.13217,2.513,
1.38574,-0.08862,0.19057,-0.225902,0.0424094,-0.25949,1.38574,-0.08862,0.19057,
1.42502,4.33548,-1.11055,-0.225902,0.0424094,-0.25949,1.42502,4.33548,-1.11055,
-2.0343,-1.69693,-0.718,-0.225902,0.0424094,-0.25949,-2.0343,-1.69693,-0.718,
-3.90747,-1.65161,-1.09042,-0.225902,0.0424094,-0.25949,-3.90747,-1.65161,-1.09042,
-2.18033,-0.85098,-0.718,-0.225902,0.0424094,-0.25949,-2.18033,-0.85098,-0.718,
1.20346,-0.46326,0.41939,-0.225902,0.0424094,-0.25949,1.20346,-0.46326,0.41939,
2.1048,0.3273,0.14427,-0.225902,0.0424094,-0.25949,2.1048,0.3273,0.14427,
0.06546,2.33643,-0.41604,-0.225902,0.0424094,-0.25949,0.06546,2.33643,-0.41604,
-2.40692,-1.48041,-0.42946,-0.225902,0.0424094,-0.25949,-2.40692,-1.48041,-0.42946,
-1.03226,-1.89331,0.08388,-0.225902,0.0424094,-0.25949,-1.03226,-1.89331,0.08388,
0.9819,1.32935,-0.04697,-0.225902,0.0424094,-0.25949,0.9819,1.32935,-0.04697,
2.44217,2.30621,0.12414,-0.225902,0.0424094,-0.25949,2.44217,2.30621,0.12414,
0.62439,-0.39276,-0.08723,-0.225902,0.0424094,-0.25949,0.62439,-0.39276,-0.08723,
-2.1048,-0.23666,-0.60728,-0.225902,0.0424094,-0.25949,-2.1048,-0.23666,-0.60728,
-2.66876,-1.01212,-0.12414,-0.225902,0.0424094,-0.25949,-2.66876,-1.01212,-0.12414,
0.70496,-1.67578,0.20399,-0.225902,0.0424094,-0.25949,0.70496,-1.67578,0.20399,
0.76035,0.24673,-0.13085,-0.225902,0.0424094,-0.25949,0.76035,0.24673,-0.13085,
-0.47333,0.94666,-0.41268,-0.225902,0.0424094,-0.25949,-0.47333,0.94666,-0.41268,
-0.84595,-0.7251,-0.70458,-0.225902,0.0424094,-0.25949,-0.84595,-0.7251,-0.70458,
-1.73218,0.16617,-0.75491,-0.225902,0.0424094,-0.25949,-1.73218,0.16617,-0.75491,
-0.95673,-0.78552,-0.40933,-0.225902,0.0424094,-0.25949,-0.95673,-0.78552,-0.40933,
1.58313,0.56799,-0.21473,-0.225902,0.0424094,-0.25949,1.58313,0.56799,-0.21473,
-0.35751,0.55893,-0.60393,-0.225902,0.0424094,-0.25949,-0.35751,0.55893,-0.60393,
-2.31628,-0.46326,-0.67438,-0.225902,0.0424094,-0.25949,-2.31628,-0.46326,-0.67438,
-1.05743,-0.82581,-0.56031,-0.225902,0.0424094,-0.25949,-1.05743,-0.82581,-0.56031,
-0.01007,-0.82077,-0.15769,-0.225902,0.0424094,-0.25949,-0.01007,-0.82077,-0.15769,
0.70496,0.90134,-0.07046,-0.225902,0.0424094,-0.25949,0.70496,0.90134,-0.07046,
1.02219,1.2085,-0.17782,-0.225902,0.0424094,-0.25949,1.02219,1.2085,-0.17782,
-0.18631,-0.31219,-0.20802,-0.225902,0.0424094,-0.25949,-0.18631,-0.31219,-0.20802,
-1.8631,-0.91644,-0.14763,-0.225902,0.0424094,-0.25949,-1.8631,-0.91644,-0.14763,
-0.80063,-0.02518,-0.2919,-0.225902,0.0424094,-0.25949,-0.80063,-0.02518,-0.2919,
1.05743,0.67978,-0.23486,-0.225902,0.0424094,-0.25949,1.05743,0.67978,-0.23486,
0.70999,0.2417,-0.07381,-0.225902,0.0424094,-0.25949,0.70999,0.2417,-0.07381,
-1.21857,0.14603,-0.11407,-0.225902,0.0424094,-0.25949,-1.21857,0.14603,-0.11407,
-1.03729,-0.30716,-0.35229,-0.225902,0.0424094,-0.25949,-1.03729,-0.30716,-0.35229,
-0.4129,-0.99701,-0.13085,-0.225902,0.0424094,-0.25949,-0.4129,-0.99701,-0.13085,
-0.13596,-0.44815,-0.05033,-0.225902,0.0424094,-0.25949,-0.13596,-0.44815,-0.05033,
0.81573,1.2085,-0.21808,-0.225902,0.0424094,-0.25949,0.81573,1.2085,-0.21808,
0.35852,0.18933,-0.20668,-0.225902,0.0424094,-0.25949,0.35852,0.18933,-0.20668,
-1.71707,-0.25681,-0.42946,-0.225902,0.0424094,-0.25949,-1.71707,-0.25681,-0.42946,
-1.14304,-0.22156,-0.31203,-0.225902,0.0424094,-0.25949,-1.14304,-0.22156,-0.31203,
0.19739,0.07654,-0.32746,-0.225902,0.0424094,-0.25949,0.19739,0.07654,-0.32746,
0.42801,-0.18631,-0.23822,-0.225902,0.0424094,-0.25949,0.42801,-0.18631,-0.23822,
-0.26688,0.90637,-0.33887,-0.225902,0.0424094,-0.25949,-0.26688,0.90637,-0.33887,
-0.58813,0.25781,-0.43483,-0.225902,0.0424094,-0.25949,-0.58813,0.25781,-0.43483,
-1.17325,-0.85098,-0.28183,-0.225902,0.0424094,-0.25949,-1.17325,-0.85098,-0.28183,
-1.05743,-0.46829,-0.35229,-0.225902,0.0424094,-0.25949,-1.05743,-0.46829,-0.35229,
0.9819,0.55893,-0.28183,-0.225902,0.0424094,-0.25949,0.9819,0.55893,-0.28183,
1.02722,0.43304,-0.07381,-0.225902,0.0424094,-0.25949,1.02722,0.43304,-0.07381,
-0.80063,0.31723,-0.33887,-0.225902,0.0424094,-0.25949,-0.80063,0.31723,-0.33887,
-1.12793,0.54886,-0.42275,-0.225902,0.0424094,-0.25949,-1.12793,0.54886,-0.42275,
-0.76538,-1.29913,0.04362,-0.225902,0.0424094,-0.25949,-0.76538,-1.29913,0.04362,
-0.11682,-0.80566,0.09931,-0.225902,0.0424094,-0.25949,-0.11682,-0.80566,0.09931,
1.56097,1.81274,-0.10065,-0.225902,0.0424094,-0.25949,1.56097,1.81274,-0.10065,
0.77545,0.59921,0.09059,-0.225902,0.0424094,-0.25949,0.77545,0.59921,0.09059,
-0.8963,-0.50354,0.15769,-0.225902,0.0424094,-0.25949,-0.8963,-0.50354,0.15769,
-1.4502,-0.57404,0.23486,-0.225902,0.0424094,-0.25949,-1.4502,-0.57404,0.23486,
0.26184,0.30716,0.14427,-0.225902,0.0424094,-0.25949,0.26184,0.30716,0.14427,
1.70801,1.11987,0.06979,-0.225902,0.0424094,-0.25949,1.70801,1.11987,0.06979,
-0.05539,0.50354,-0.40262,-0.225902,0.0424094,-0.25949,-0.05539,0.50354,-0.40262,
-1.28906,-0.41794,-0.60057,-0.225902,0.0424094,-0.25949,-1.28906,-0.41794,-0.60057,
-1.12793,-1.02722,-0.43281,-0.225902,0.0424094,-0.25949,-1.12793,-1.02722,-0.43281,
-1.0675,-0.67474,-0.19124,-0.225902,0.0424094,-0.25949,-1.0675,-0.67474,-0.19124,
0.05539,0.87112,-0.33216,-0.225902,0.0424094,-0.25949,0.05539,0.87112,-0.33216,
0.89832,0.97485,-0.03758,-0.225902,0.0424094,-0.25949,0.89832,0.97485,-0.03758,
-0.57404,-0.43304,-0.02349,-0.225902,0.0424094,-0.25949,-0.57404,-0.43304,-0.02349,
-0.6546,-0.0705,-0.24157,-0.225902,0.0424094,-0.25949,-0.6546,-0.0705,-0.24157,
0.19638,-0.06042,-0.20466,-0.225902,0.0424094,-0.25949,0.19638,-0.06042,-0.20466,
-0.34744,-0.67978,-0.25164,-0.225902,0.0424094,-0.25949,-0.34744,-0.67978,-0.25164,
-0.01007,-0.97687,-0.1644,-0.225902,0.0424094,-0.25949,-0.01007,-0.97687,-0.1644,
0.20645,5.95688,-0.93273,-0.225902,0.0424094,-0.25949,0.20645,5.95688,-0.93273,
1.138,-4.04343,0.37242,-0.225902,0.0424094,-0.25949,1.138,-4.04343,0.37242,
-4.30023,-2.845,0.60057,-0.225902,0.0424094,-0.25949,-4.30023,-2.845,0.60057,
-0.49347,-0.86609,-0.85221,-0.225902,0.0424094,-0.25949,-0.49347,-0.86609,-0.85221,
4.03336,6.93878,0.12414,-0.225902,0.0424094,-0.25949,4.03336,6.93878,0.12414,
-3.414,-4.0686,-0.15434,-0.225902,0.0424094,-0.25949,-3.414,-4.0686,-0.15434,
-1.4502,-0.95673,-0.04362,-0.225902,0.0424094,-0.25949,-1.4502,-0.95673,-0.04362,
-1.61133,-2.76947,0.40597,-0.225902,0.0424094,-0.25949,-1.61133,-2.76947,0.40597,
5.38788,11.5714,-1.03338,-0.225902,0.0424094,-0.25949,5.38788,11.5714,-1.03338,
-2.9155,3.0867,-1.1441,-0.225902,0.0424094,-0.25949,-2.9155,3.0867,-1.1441,
1.03729,-6.75751,-0.08723,-0.225902,0.0424094,-0.25949,1.03729,-6.75751,-0.08723,
-1.76743,-1.0675,1.04009,-0.225902,0.0424094,-0.25949,-1.76743,-1.0675,1.04009,
-4.58725,-4.0535,-0.43281,-0.225902,0.0424094,-0.25949,-4.58725,-4.0535,-0.43281,
4.6376,7.30133,-1.26824,-0.225902,0.0424094,-0.25949,4.6376,7.30133,-1.26824,
-1.09167,-1.96582,-0.31941,-0.225902,0.0424094,-0.25949,-1.09167,-1.96582,-0.31941,
-2.58316,0.7402,0.34893,-0.225902,0.0424094,-0.25949,-2.58316,0.7402,0.34893,
-0.29205,-2.68387,-0.01007,-0.225902,0.0424094,-0.25949,-0.29205,-2.68387,-0.01007,
0.2417,0.13092,-0.37578,-0.225902,0.0424094,-0.25949,0.2417,0.13092,-0.37578,
2.25183,2.90039,-0.50193,-0.225902,0.0424094,-0.25949,2.25183,2.90039,-0.50193,
-2.17529,-0.74524,-0.02013,-0.225902,0.0424094,-0.25949,-2.17529,-0.74524,-0.02013,
-3.25287,-3.45428,-0.18118,-0.225902,0.0424094,-0.25949,-3.25287,-3.45428,-0.18118,
1.20346,2.46231,-0.48314,-0.225902,0.0424094,-0.25949,1.20346,2.46231,-0.48314,
0.18933,-0.74524,-0.25231,-0.225902,0.0424094,-0.25949,0.18933,-0.74524,-0.25231,
-0.16113,0.88623,-0.36236,-0.225902,0.0424094,-0.25949,-0.16113,0.88623,-0.36236,
-0.58914,-0.03021,-0.26841,-0.225902,0.0424094,-0.25949,-0.58914,-0.03021,-0.26841,
-1.51566,-1.73218,-0.40933,-0.225902,0.0424094,-0.25949,-1.51566,-1.73218,-0.40933,
-0.52368,0.63446,-0.41604,-0.225902,0.0424094,-0.25949,-0.52368,0.63446,-0.41604,
0.29205,1.75232,-0.53682,-0.225902,0.0424094,-0.25949,0.29205,1.75232,-0.53682,
-0.09567,-1.9487,-0.33887,-0.225902,0.0424094,-0.25949,-0.09567,-1.9487,-0.33887,
-0.28198,0.0856,-0.24157,-0.225902,0.0424094,-0.25949,-0.28198,0.0856,-0.24157,
-0.49347,0.99197,-0.49321,-0.225902,0.0424094,-0.25949,-0.49347,0.99197,-0.49321,
-0.427,0.57202,-0.48314,-0.225902,0.0424094,-0.25949,-0.427,0.57202,-0.48314,
-0.43304,-1.44012,-0.24828,-0.225902,0.0424094,-0.25949,-0.43304,-1.44012,-0.24828,
-0.18631,0.22659,0.02013,-0.225902,0.0424094,-0.25949,-0.18631,0.22659,0.02013,
-0.01511,-0.06042,-0.2919,-0.225902,0.0424094,-0.25949,-0.01511,-0.06042,-0.2919,
0.27191,0.97183,-0.48985,-0.225902,0.0424094,-0.25949,0.27191,0.97183,-0.48985,
-1.06247,-0.25177,-0.34558,-0.225902,0.0424094,-0.25949,-1.06247,-0.25177,-0.34558,
-1.08765,-0.48843,-0.10736,-0.225902,0.0424094,-0.25949,-1.08765,-0.48843,-0.10736,
0.46829,0.05035,-0.13085,-0.225902,0.0424094,-0.25949,0.46829,0.05035,-0.13085,
0.01511,0.43304,-0.32209,-0.225902,0.0424094,-0.25949,0.01511,0.43304,-0.32209,
-0.6395,-0.03525,-0.53011,-0.225902,0.0424094,-0.25949,-0.6395,-0.03525,-0.53011,
-0.1561,-0.03525,-0.359,-0.225902,0.0424094,-0.25949,-0.1561,-0.03525,-0.359,
-0.70999,-1.27396,-0.14427,-0.225902,0.0424094,-0.25949,-0.70999,-1.27396,-0.14427,
-0.40686,1.46631,-0.44019,-0.225902,0.0424094,-0.25949,-0.40686,1.46631,-0.44019,
0.64453,0.2417,-0.37242,-0.225902,0.0424094,-0.25949,0.64453,0.2417,-0.37242,
-0.88623,-0.92148,-0.21808,-0.225902,0.0424094,-0.25949,-0.88623,-0.92148,-0.21808,
-1.27396,-0.84091,-0.41939,-0.225902,0.0424094,-0.25949,-1.27396,-0.84091,-0.41939,
0.57907,1.23367,-0.38249,-0.225902,0.0424094,-0.25949,0.57907,1.23367,-0.38249,
-0.18127,-0.86609,-0.11743,-0.225902,0.0424094,-0.25949,-0.18127,-0.86609,-0.11743,
-0.33234,0.11078,-0.45965,-0.225902,0.0424094,-0.25949,-0.33234,0.11078,-0.45965,
-0.3273,0.27191,-0.50663,-0.225902,0.0424094,-0.25949,-0.3273,0.27191,-0.50663,
0.15106,0.44312,-0.5234,-0.225902,0.0424094,-0.25949,0.15106,0.44312,-0.5234,
-0.28198,0.13092,-0.13421,-0.225902,0.0424094,-0.25949,-0.28198,0.13092,-0.13421,
-0.569,-0.90637,-0.20131,-0.225902,0.0424094,-0.25949,-0.569,-0.90637,-0.20131,
-0.03021,0.15106,-0.2919,-0.225902,0.0424094,-0.25949,-0.03021,0.15106,-0.2919,
-0.15106,0.19135,-0.50327,-0.225902,0.0424094,-0.25949,-0.15106,0.19135,-0.50327,
-0.92651,-0.87616,-0.40262,-0.225902,0.0424094,-0.25949,-0.92651,-0.87616,-0.40262,
-0.34241,0.96176,-0.59722,-0.225902,0.0424094,-0.25949,-0.34241,0.96176,-0.59722,
-0.01007,-0.56396,-0.44288,-0.225902,0.0424094,-0.25949,-0.01007,-0.56396,-0.44288,
-0.35751,0.10071,-0.22144,-0.225902,0.0424094,-0.25949,-0.35751,0.10071,-0.22144,
-0.50354,0.3988,-0.34625,-0.225902,0.0424094,-0.25949,-0.50354,0.3988,-0.34625,
0.23163,-0.23163,-0.18789,-0.225902,0.0424094,-0.25949,0.23163,-0.23163,-0.18789,
-0.71503,-1.26389,-0.12079,-0.225902,0.0424094,-0.25949,-0.71503,-1.26389,-0.12079,
-0.01007,1.85303,-0.39591,-0.225902,0.0424094,-0.25949,-0.01007,1.85303,-0.39591,
0.42297,0.47333,-0.34893,-0.225902,0.0424094,-0.25949,0.42297,0.47333,-0.34893,
-0.79056,-1.73218,-0.18118,-0.225902,0.0424094,-0.25949,-0.79056,-1.73218,-0.18118,
-1.17325,0.26184,-0.37242,-0.225902,0.0424094,-0.25949,-1.17325,0.26184,-0.37242,
0.36255,1.19843,-0.44623,-0.225902,0.0424094,-0.25949,0.36255,1.19843,-0.44623,
0.24976,-0.63245,-0.15031,-0.225902,0.0424094,-0.25949,0.24976,-0.63245,-0.15031,
-1.138,-0.13596,-0.35229,-0.225902,0.0424094,-0.25949,-1.138,-0.13596,-0.35229,
-0.62943,0.98694,-0.40262,-0.225902,0.0424094,-0.25949,-0.62943,0.98694,-0.40262,
0.2417,-0.3273,-0.16776,-0.225902,0.0424094,-0.25949,0.2417,-0.3273,-0.16776,
-0.59216,-0.40283,-0.29794,-0.225902,0.0424094,-0.25949,-0.59216,-0.40283,-0.29794,
-0.12589,0.9668,-0.46972,-0.225902,0.0424094,-0.25949,-0.12589,0.9668,-0.46972,
0.69992,-0.10574,-0.36571,-0.225902,0.0424094,-0.25949,0.69992,-0.10574,-0.36571,
-0.66971,-1.06247,-0.1644,-0.225902,0.0424094,-0.25949,-0.66971,-1.06247,-0.1644,
-0.99701,0.64453,-0.40933,-0.225902,0.0424094,-0.25949,-0.99701,0.64453,-0.40933,
0.76538,0.35248,-0.33887,-0.225902,0.0424094,-0.25949,0.76538,0.35248,-0.33887,
-0.14905,-0.37061,-0.32478,-0.225902,0.0424094,-0.25949,-0.14905,-0.37061,-0.32478,
-0.75531,0.95673,-0.54689,-0.225902,0.0424094,-0.25949,-0.75531,0.95673,-0.54689,
-0.73517,-0.06546,-0.2617,-0.225902,0.0424094,-0.25949,-0.73517,-0.06546,-0.2617,
-0.36255,-1.31424,-0.21808,-0.225902,0.0424094,-0.25949,-0.36255,-1.31424,-0.21808,
0.04028,0.30212,-0.27848,-0.225902,0.0424094,-0.25949,0.04028,0.30212,-0.27848,
0.43808,0.70496,-0.1946,-0.225902,0.0424094,-0.25949,0.43808,0.70496,-0.1946,
0.11581,0.06546,-0.2919,-0.225902,0.0424094,-0.25949,0.11581,0.06546,-0.2919,
-1.4653,-0.57404,-0.36236,-0.225902,0.0424094,-0.25949,-1.4653,-0.57404,-0.36236,
-1.48544,-0.30212,-0.42946,-0.225902,0.0424094,-0.25949,-1.48544,-0.30212,-0.42946,
0.59418,0.70999,-0.4563,-0.225902,0.0424094,-0.25949,0.59418,0.70999,-0.4563,
0.84091,0.03525,-0.35565,-0.225902,0.0424094,-0.25949,0.84091,0.03525,-0.35565,
-0.58914,-0.16113,-0.27512,-0.225902,0.0424094,-0.25949,-0.58914,-0.16113,-0.27512,
-0.29709,-0.08057,-0.12079,-0.225902,0.0424094,-0.25949,-0.29709,-0.08057,-0.12079,
-0.27191,-0.04028,-0.40262,-0.225902,0.0424094,-0.25949,-0.27191,-0.04028,-0.40262,
-0.59418,-0.26688,-0.31874,-0.225902,0.0424094,-0.25949,-0.59418,-0.26688,-0.31874,
-0.06546,0.66467,-0.38584,-0.225902,0.0424094,-0.25949,-0.06546,0.66467,-0.38584,
0.03021,-0.12085,-0.15434,-0.225902,0.0424094,-0.25949,0.03021,-0.12085,-0.15434,
-0.15106,-0.70999,-0.20466,-0.225902,0.0424094,-0.25949,-0.15106,-0.70999,-0.20466,
-0.61935,0.27191,-0.359,-0.225902,0.0424094,-0.25949,-0.61935,0.27191,-0.359,
-0.28198,0.84091,-0.41939,-0.225902,0.0424094,-0.25949,-0.28198,0.84091,-0.41939,
0.25681,-0.13092,-0.25499,-0.225902,0.0424094,-0.25949,0.25681,-0.13092,-0.25499,
-0.60425,-0.77042,-0.24828,-0.225902,0.0424094,-0.25949,-0.60425,-0.77042,-0.24828,
-0.25681,0.29709,-0.25835,-0.225902,0.0424094,-0.25949,-0.25681,0.29709,-0.25835,
0.11682,0.52368,-0.2362,-0.225902,0.0424094,-0.25949,0.11682,0.52368,-0.2362,
-0.93658,-0.42297,-0.1644,-0.225902,0.0424094,-0.25949,-0.93658,-0.42297,-0.1644,
-0.31018,0.51965,-0.36236,-0.225902,0.0424094,-0.25949,-0.31018,0.51965,-0.36236,
0.25781,-0.1571,-0.30867,-0.225902,0.0424094,-0.25949,0.25781,-0.1571,-0.30867,
-0.21652,-0.16617,-0.14427,-0.225902,0.0424094,-0.25949,-0.21652,-0.16617,-0.14427,
-0.34744,0.70999,-0.26841,-0.225902,0.0424094,-0.25949,-0.34744,0.70999,-0.26841,
-0.03525,-0.29205,-0.26506,-0.225902,0.0424094,-0.25949,-0.03525,-0.29205,-0.26506,
-0.39276,-0.84595,-0.30532,-0.225902,0.0424094,-0.25949,-0.39276,-0.84595,-0.30532,
-0.60425,0.62943,-0.34893,-0.225902,0.0424094,-0.25949,-0.60425,0.62943,-0.34893,
0.61432,1.15814,-0.31203,-0.225902,0.0424094,-0.25949,0.61432,1.15814,-0.31203,
0.16617,-0.53879,-0.30532,-0.225902,0.0424094,-0.25949,0.16617,-0.53879,-0.30532,
-1.10275,-0.50354,-0.27512,-0.225902,0.0424094,-0.25949,-1.10275,-0.50354,-0.27512,
0.07251,0.39478,-0.45898,-0.225902,0.0424094,-0.25949,0.07251,0.39478,-0.45898,
-0.03525,-0.42801,-0.29861,-0.225902,0.0424094,-0.25949,-0.03525,-0.42801,-0.29861,
-0.19638,0.64957,-0.38584,-0.225902,0.0424094,-0.25949,-0.19638,0.64957,-0.38584,
-0.31723,0.47333,-0.30196,-0.225902,0.0424094,-0.25949,-0.31723,0.47333,-0.30196,
-0.36255,-0.42297,-0.25052,-0.225902,0.0424094,-0.25949,-0.36255,-0.42297,-0.25052,
-1.02722,-0.31219,-0.42275,-0.225902,0.0424094,-0.25949,-1.02722,-0.31219,-0.42275,
0.30716,0.92148,-0.3288,-0.225902,0.0424094,-0.25949,0.30716,0.92148,-0.3288,
0.64957,0.45319,-0.11743,-0.225902,0.0424094,-0.25949,0.64957,0.45319,-0.11743,
-0.79559,-0.33234,-0.04362,-0.225902,0.0424094,-0.25949,-0.79559,-0.33234,-0.04362,
-0.73013,-0.28198,-0.38584,-0.225902,0.0424094,-0.25949,-0.73013,-0.28198,-0.38584,
0.19638,0.13596,-0.46637,-0.225902,0.0424094,-0.25949,0.19638,0.13596,-0.46637,
-0.02014,1.37466,-0.97635,-0.225902,0.0424094,-0.25949,-0.02014,1.37466,-0.97635,
1.29913,6.89346,-1.43936,-0.225902,0.0424094,-0.25949,1.29913,6.89346,-1.43936,
3.46436,7.20062,-1.29509,-0.225902,0.0424094,-0.25949,3.46436,7.20062,-1.29509,
4.43619,9.77371,-1.14746,-0.225902,0.0424094,-0.25949,4.43619,9.77371,-1.14746,
6.20865,5.16632,-0.06375,-0.225902,0.0424094,-0.25949,6.20865,5.16632,-0.06375,
9.17953,8.26309,0.64419,-0.225902,0.0424094,-0.25949,9.17953,8.26309,0.64419,
-7.0546,-10.5492,0.95622,-0.225902,0.0424094,-0.25949,-7.0546,-10.5492,0.95622,
-18.7065,-16.4809,0.96628,-0.225902,0.0424094,-0.25949,-18.7065,-16.4809,0.96628,
-13.2129,-11.3145,0.22479,-0.225902,0.0424094,-0.25949,-13.2129,-11.3145,0.22479,
-2.61841,-2.70401,0.02013,-0.225902,0.0424094,-0.25949,-2.61841,-2.70401,0.02013,
7.1402,6.56616,-0.80523,-0.225902,0.0424094,-0.25949,7.1402,6.56616,-0.80523,
-0.58411,-1.32935,-0.20802,-0.225902,0.0424094,-0.25949,-0.58411,-1.32935,-0.20802,
-5.53391,-4.33548,0.07717,-0.225902,0.0424094,-0.25949,-5.53391,-4.33548,0.07717,
-8.11203,-7.33154,0.13756,-0.225902,0.0424094,-0.25949,-8.11203,-7.33154,0.13756,
-5.73029,-7.09488,0.32545,-0.225902,0.0424094,-0.25949,-5.73029,-7.09488,0.32545,
-1.02219,-1.49048,-0.21473,-0.225902,0.0424094,-0.25949,-1.02219,-1.49048,-0.21473,
4.88232,6.91663,-0.90723,-0.225902,0.0424094,-0.25949,4.88232,6.91663,-0.90723,
6.04248,7.09488,-0.90589,-0.225902,0.0424094,-0.25949,6.04248,7.09488,-0.90589,
1.63651,0.38773,-0.359,-0.225902,0.0424094,-0.25949,1.63651,0.38773,-0.359,
-2.63855,-3.03131,-0.00671,-0.225902,0.0424094,-0.25949,-2.63855,-3.03131,-0.00671,
-5.20157,-5.01526,0.18789,-0.225902,0.0424094,-0.25949,-5.20157,-5.01526,0.18789,
-4.66278,-4.93469,0.13085,-0.225902,0.0424094,-0.25949,-4.66278,-4.93469,0.13085,
-1.80267,-1.41495,-0.18453,-0.225902,0.0424094,-0.25949,-1.80267,-1.41495,-0.18453,
3.39587,4.85815,-0.62003,-0.225902,0.0424094,-0.25949,3.39587,4.85815,-0.62003,
4.14413,4.05853,-0.54353,-0.225902,0.0424094,-0.25949,4.14413,4.05853,-0.54353,
1.14807,0.26587,-0.32746,-0.225902,0.0424094,-0.25949,1.14807,0.26587,-0.32746,
-1.83289,-0.31723,-0.3288,-0.225902,0.0424094,-0.25949,-1.83289,-0.31723,-0.3288,
-4.38583,-3.82187,-0.22815,-0.225902,0.0424094,-0.25949,-4.38583,-3.82187,-0.22815,
-3.87222,-4.48654,0.18118,-0.225902,0.0424094,-0.25949,-3.87222,-4.48654,0.18118,
-0.78552,-0.44312,-0.09394,-0.225902,0.0424094,-0.25949,-0.78552,-0.44312,-0.09394,
2.79968,4.1391,-0.60057,-0.225902,0.0424094,-0.25949,2.79968,4.1391,-0.60057,
3.86215,3.90244,-0.60393,-0.225902,0.0424094,-0.25949,3.86215,3.90244,-0.60393,
1.33942,1.44516,-0.34893,-0.225902,0.0424094,-0.25949,1.33942,1.44516,-0.34893,
-0.61432,0.42297,-0.38249,-0.225902,0.0424094,-0.25949,-0.61432,0.42297,-0.38249,
-3.36868,-3.66577,0.10401,-0.225902,0.0424094,-0.25949,-3.36868,-3.66577,0.10401,
-4.01624,-5.14417,0.1691,-0.225902,0.0424094,-0.25949,-4.01624,-5.14417,0.1691,
0.35248,2.47238,-0.56031,-0.225902,0.0424094,-0.25949,0.35248,2.47238,-0.56031,
2.5177,2.88025,-0.58715,-0.225902,0.0424094,-0.25949,2.5177,2.88025,-0.58715,
2.62344,2.8299,-0.3288,-0.225902,0.0424094,-0.25949,2.62344,2.8299,-0.3288,
-1.68182,-1.47034,-0.11407,-0.225902,0.0424094,-0.25949,-1.68182,-1.47034,-0.11407,
-3.87726,-3.93768,-0.11407,-0.225902,0.0424094,-0.25949,-3.87726,-3.93768,-0.11407,
1.51062,0.86609,-0.32209,-0.225902,0.0424094,-0.25949,1.51062,0.86609,-0.32209,
1.64658,1.39481,-0.23822,-0.225902,0.0424094,-0.25949,1.64658,1.39481,-0.23822,
